j5	j3	count	startpos	productsize	JS	deletion size	chorm	type	name	start	end	evtype	evrelorf	evsize	startpos_byfusion
70	3815	11	3841	3213	70 - 3815	3745						N-term trunc	ORF1a	1192
72	28883	11	28900	210	72 - 28883	28811						N-term trunc	N	209
64	5784	11	5858	12	64 - 5784	5720						frameshift,mid	ORF1a	12
64	5784	11	5858	12	64 - 5784	5720						frameshift,mid	ORF1a	12
76	2687	10	2744	3	76 - 2687	2611						frameshift,mid	ORF1a	3
69	15776	10	15811	28	69 - 15776	15707						frameshift,mid	ORF1b	28
70	19570	10	19630	6	70 - 19570	19500						frameshift,mid	ORF1b	6
75	21057	10	21070	23	75 - 21057	20982						frameshift,mid	ORF1b	23
70	3815	10	3841	3213	70 - 3815	3745						N-term trunc	ORF1a	1192
75	21057	10	21070	23	75 - 21057	20982						frameshift,mid	ORF1b	23
70	3815	10	3841	3213	70 - 3815	3745						N-term trunc	ORF1a	1192
74	13128	10	13153	109	74 - 13128	13054						N-term trunc	ORF1a	4296
21383	26873	3520	106	9	21383 - 26873	5490						frameshift-fusion-orf	ORF1b-M	(2638.6666666666665, 2638)
5648	17003	2555	106	9	5648 - 17003	11355						frameshift-fusion-orf	ORF1a-ORF1b	(1794.3333333333333, 1833)
7624	18848	2465	106	9	7624 - 18848	11224						frameshift-fusion-orf	ORF1a-ORF1b	(2453.0, 2453)
12085	18032	1187	106	9	12085 - 18032	5947						frameshift-fusion-orf	ORF1a-ORF1b	(3940.0, 3943)
5664	25359	1139	106	9	5664 - 25359	19695						in-frame-fusion-orf	ORF1a-S	(1799.6666666666667, 8.333333333333334)
9573	23462	746	106	9	9573 - 23462	13889						frameshift-fusion-orf	ORF1a-S	(3102.6666666666665, 3109)
8122	28632	659	106	9	8122 - 28632	20510						frameshift-fusion-orf	ORF1a-N	(2619.0, 2624)
2304	19557	654	106	9	2304 - 19557	17253						frameshift-fusion-orf	ORF1a-ORF1b	(679.6666666666666, 702)
5648	17003	649	106	9	5648 - 17003	11355						frameshift-fusion-orf	ORF1a-ORF1b	(1794.3333333333333, 1833)
725	28205	642	106	9	725 - 28205	27480						frameshift-fusion-orf	ORF1a-ORF8	(153.33333333333334, 154)
725	28205	635	106	9	725 - 28205	27480						frameshift-fusion-orf	ORF1a-ORF8	(153.33333333333334, 154)
725	28205	626	106	9	725 - 28205	27480						frameshift-fusion-orf	ORF1a-ORF8	(153.33333333333334, 154)
2571	18325	603	106	9	2571 - 18325	15754						frameshift-fusion-orf	ORF1a-ORF1b	(768.6666666666666, 770)
241	23286	601	106	9	241 - 23286	23045						may-translate	ORF3a	2106
241	23286	564	106	9	241 - 23286	23045						may-translate	ORF3a	2106
241	23286	540	106	9	241 - 23286	23045						may-translate	ORF3a	2106
14891	23192	502	106	9	14891 - 23192	8301						frameshift-fusion-orf	ORF1b-S	(474.6666666666667, 484)
2571	18325	496	106	9	2571 - 18325	15754						frameshift-fusion-orf	ORF1a-ORF1b	(768.6666666666666, 770)
241	23286	478	106	9	241 - 23286	23045						may-translate	ORF3a	2106
2571	18325	446	106	9	2571 - 18325	15754						frameshift-fusion-orf	ORF1a-ORF1b	(768.6666666666666, 770)
3558	20484	441	106	9	3558 - 20484	16926						frameshift-fusion-orf	ORF1a-ORF1b	(1097.6666666666667, 1114)
725	28205	428	106	9	725 - 28205	27480						frameshift-fusion-orf	ORF1a-ORF8	(153.33333333333334, 154)
2571	18325	406	106	9	2571 - 18325	15754						frameshift-fusion-orf	ORF1a-ORF1b	(768.6666666666666, 770)
8122	28632	405	106	9	8122 - 28632	20510						frameshift-fusion-orf	ORF1a-N	(2619.0, 2624)
9573	23462	394	106	9	9573 - 23462	13889						frameshift-fusion-orf	ORF1a-S	(3102.6666666666665, 3109)
9485	27957	359	106	9	9485 - 27957	18472						in-frame-fusion-orf	ORF1a-ORF8	(3073.3333333333335, 100.66666666666667)
21383	26873	357	106	9	21383 - 26873	5490						frameshift-fusion-orf	ORF1b-M	(2638.6666666666665, 2638)
2571	18325	341	106	9	2571 - 18325	15754						frameshift-fusion-orf	ORF1a-ORF1b	(768.6666666666666, 770)
2571	18325	336	106	9	2571 - 18325	15754						frameshift-fusion-orf	ORF1a-ORF1b	(768.6666666666666, 770)
4857	20356	333	106	9	4857 - 20356	15499						frameshift-fusion-orf	ORF1a-ORF1b	(1530.6666666666667, 1540)
14891	23192	332	106	9	14891 - 23192	8301						frameshift-fusion-orf	ORF1b-S	(474.6666666666667, 484)
3476	9840	321	106	9	3476 - 9840	6364						frameshift-fusion-orf	ORF1a-ORF1a	(1070.3333333333333, 1086)
15957	26694	321	106	9	15957 - 26694	10737						frameshift-fusion-orf	ORF1b-M	(830.0, 832)
5918	19725	313	106	9	5918 - 19725	13807						frameshift-fusion-orf	ORF1a-ORF1b	(1884.3333333333333, 1887)
3159	17134	306	106	9	3159 - 17134	13975						frameshift-fusion-orf	ORF1a-ORF1b	(964.6666666666666, 979)
17087	24149	299	106	9	17087 - 24149	7062						frameshift-fusion-orf	ORF1b-S	(1206.6666666666667, 1211)
2571	18325	299	106	9	2571 - 18325	15754						frameshift-fusion-orf	ORF1a-ORF1b	(768.6666666666666, 770)
13728	28940	297	106	9	13728 - 28940	15212						frameshift-fusion-orf	ORF1b-N	(87.0, 91)
2571	18325	295	106	9	2571 - 18325	15754						frameshift-fusion-orf	ORF1a-ORF1b	(768.6666666666666, 770)
2571	18325	290	106	9	2571 - 18325	15754						frameshift-fusion-orf	ORF1a-ORF1b	(768.6666666666666, 770)
5648	17003	286	106	9	5648 - 17003	11355						frameshift-fusion-orf	ORF1a-ORF1b	(1794.3333333333333, 1833)
9573	23462	286	106	9	9573 - 23462	13889						frameshift-fusion-orf	ORF1a-S	(3102.6666666666665, 3109)
2571	18325	285	106	9	2571 - 18325	15754						frameshift-fusion-orf	ORF1a-ORF1b	(768.6666666666666, 770)
22199	28072	278	106	9	22199 - 28072	5873						frameshift-fusion-orf	S-ORF8	(212.33333333333334, 251)
19522	28957	274	106	9	19522 - 28957	9435						frameshift-fusion-orf	ORF1b-N	(2018.3333333333333, 2020)
20236	25359	271	106	9	20236 - 25359	5123						frameshift-fusion-orf	ORF1b-S	(2256.3333333333335, 2285)
3558	20484	268	106	9	3558 - 20484	16926						frameshift-fusion-orf	ORF1a-ORF1b	(1097.6666666666667, 1114)
2571	18325	260	106	9	2571 - 18325	15754						frameshift-fusion-orf	ORF1a-ORF1b	(768.6666666666666, 770)
19522	28957	249	106	9	19522 - 28957	9435						frameshift-fusion-orf	ORF1b-N	(2018.3333333333333, 2020)
725	28205	235	106	9	725 - 28205	27480						frameshift-fusion-orf	ORF1a-ORF8	(153.33333333333334, 154)
3558	20484	231	106	9	3558 - 20484	16926						frameshift-fusion-orf	ORF1a-ORF1b	(1097.6666666666667, 1114)
14891	23192	231	106	9	14891 - 23192	8301						frameshift-fusion-orf	ORF1b-S	(474.6666666666667, 484)
3159	17134	231	106	9	3159 - 17134	13975						frameshift-fusion-orf	ORF1a-ORF1b	(964.6666666666666, 979)
241	23286	228	106	9	241 - 23286	23045						may-translate	ORF3a	2106
13728	28940	227	106	9	13728 - 28940	15212						frameshift-fusion-orf	ORF1b-N	(87.0, 91)
2571	18325	226	106	9	2571 - 18325	15754						frameshift-fusion-orf	ORF1a-ORF1b	(768.6666666666666, 770)
21563	28262	224	106	9	21563 - 28262	6699						mid-utr-inserted-fusion	S-N	(0.3333333333333333, 3.6666666666666665)
3476	9840	221	106	9	3476 - 9840	6364						frameshift-fusion-orf	ORF1a-ORF1a	(1070.3333333333333, 1086)
9170	18003	218	106	9	9170 - 18003	8833						frameshift-fusion-orf	ORF1a-ORF1b	(2968.3333333333335, 2969)
5664	25359	216	106	9	5664 - 25359	19695						in-frame-fusion-orf	ORF1a-S	(1799.6666666666667, 8.333333333333334)
241	23286	216	106	9	241 - 23286	23045						may-translate	ORF3a	2106
21563	28262	213	106	9	21563 - 28262	6699						mid-utr-inserted-fusion	S-N	(0.3333333333333333, 3.6666666666666665)
10570	29460	212	106	9	10570 - 29460	18890						frameshift-fusion-orf	ORF1a-N	(3435.0, 3440)
2469	28288	211	106	9	2469 - 28288	25819						frameshift-fusion-orf	ORF1a-N	(734.6666666666666, 830)
2571	18325	207	106	9	2571 - 18325	15754						frameshift-fusion-orf	ORF1a-ORF1b	(768.6666666666666, 770)
241	23286	204	106	9	241 - 23286	23045						may-translate	ORF3a	2106
21638	27101	203	106	9	21638 - 27101	5463						frameshift-fusion-orf	S-M	(25.333333333333332, 36)
2571	18325	200	106	9	2571 - 18325	15754						frameshift-fusion-orf	ORF1a-ORF1b	(768.6666666666666, 770)
241	23286	200	106	9	241 - 23286	23045						may-translate	ORF3a	2106
22199	28072	199	106	9	22199 - 28072	5873						frameshift-fusion-orf	S-ORF8	(212.33333333333334, 251)
9485	27957	199	106	9	9485 - 27957	18472						in-frame-fusion-orf	ORF1a-ORF8	(3073.3333333333335, 100.66666666666667)
1354	26725	198	106	9	1354 - 26725	25371						frameshift-fusion-orf	ORF1a-M	(363.0, 411)
725	28205	195	106	9	725 - 28205	27480						frameshift-fusion-orf	ORF1a-ORF8	(153.33333333333334, 154)
241	23286	192	106	9	241 - 23286	23045						may-translate	ORF3a	2106
725	28205	187	106	9	725 - 28205	27480						frameshift-fusion-orf	ORF1a-ORF8	(153.33333333333334, 154)
1780	9318	181	106	9	1780 - 9318	7538						frameshift-fusion-orf	ORF1a-ORF1a	(505.0, 515)
1305	20222	180	106	9	1305 - 20222	18917						in-frame-fusion-orf	ORF1a-ORF1b	(346.6666666666667, 443.3333333333333)
725	28205	178	106	9	725 - 28205	27480						frameshift-fusion-orf	ORF1a-ORF8	(153.33333333333334, 154)
9485	27957	173	106	9	9485 - 27957	18472						in-frame-fusion-orf	ORF1a-ORF8	(3073.3333333333335, 100.66666666666667)
3159	17134	169	106	9	3159 - 17134	13975						frameshift-fusion-orf	ORF1a-ORF1b	(964.6666666666666, 979)
6429	12876	168	106	9	6429 - 12876	6447						in-frame-fusion-orf	ORF1a-ORF1a	(2054.6666666666665, 197.0)
10570	29460	166	106	9	10570 - 29460	18890						frameshift-fusion-orf	ORF1a-N	(3435.0, 3440)
2571	18325	165	106	9	2571 - 18325	15754						frameshift-fusion-orf	ORF1a-ORF1b	(768.6666666666666, 770)
3159	17134	165	106	9	3159 - 17134	13975						frameshift-fusion-orf	ORF1a-ORF1b	(964.6666666666666, 979)
12033	22421	164	106	9	12033 - 22421	10388						frameshift-fusion-orf	ORF1a-S	(3922.6666666666665, 3929)
5815	28940	162	106	9	5815 - 28940	23125						frameshift-fusion-orf	ORF1a-N	(1850.0, 1854)
14891	23192	161	106	9	14891 - 23192	8301						frameshift-fusion-orf	ORF1b-S	(474.6666666666667, 484)
22802	29113	161	106	9	22802 - 29113	6311						frameshift-fusion-orf	S-N	(413.3333333333333, 429)
3476	9840	160	106	9	3476 - 9840	6364						frameshift-fusion-orf	ORF1a-ORF1a	(1070.3333333333333, 1086)
3159	17134	160	106	9	3159 - 17134	13975						frameshift-fusion-orf	ORF1a-ORF1b	(964.6666666666666, 979)
3159	17134	157	106	9	3159 - 17134	13975						frameshift-fusion-orf	ORF1a-ORF1b	(964.6666666666666, 979)
8007	15304	155	106	9	8007 - 15304	7297						frameshift-fusion-orf	ORF1a-ORF1b	(2580.6666666666665, 2581)
725	28205	154	106	9	725 - 28205	27480						frameshift-fusion-orf	ORF1a-ORF8	(153.33333333333334, 154)
2571	18325	150	106	9	2571 - 18325	15754						frameshift-fusion-orf	ORF1a-ORF1b	(768.6666666666666, 770)
20236	25359	148	106	9	20236 - 25359	5123						frameshift-fusion-orf	ORF1b-S	(2256.3333333333335, 2285)
1510	23696	148	106	9	1510 - 23696	22186						frameshift-fusion-orf	ORF1a-S	(415.0, 434)
4196	12061	147	106	9	4196 - 12061	7865						frameshift-fusion-orf	ORF1a-ORF1a	(1310.3333333333333, 1326)
1306	12232	146	106	9	1306 - 12232	10926						in-frame-fusion-orf	ORF1a-ORF1a	(347.0, 411.6666666666667)
2571	18325	146	106	9	2571 - 18325	15754						frameshift-fusion-orf	ORF1a-ORF1b	(768.6666666666666, 770)
2718	25364	145	106	9	2718 - 25364	22646						frameshift-fusion-orf	ORF1a-S	(817.6666666666666, 1102)
3159	17134	143	106	9	3159 - 17134	13975						frameshift-fusion-orf	ORF1a-ORF1b	(964.6666666666666, 979)
6429	12876	142	106	9	6429 - 12876	6447						in-frame-fusion-orf	ORF1a-ORF1a	(2054.6666666666665, 197.0)
14891	23192	142	106	9	14891 - 23192	8301						frameshift-fusion-orf	ORF1b-S	(474.6666666666667, 484)
13724	27027	141	106	9	13724 - 27027	13303						frameshift-fusion-orf	ORF1b-M	(85.66666666666667, 106)
3159	17134	139	106	9	3159 - 17134	13975						frameshift-fusion-orf	ORF1a-ORF1b	(964.6666666666666, 979)
14891	23192	138	106	9	14891 - 23192	8301						frameshift-fusion-orf	ORF1b-S	(474.6666666666667, 484)
3159	17134	135	106	9	3159 - 17134	13975						frameshift-fusion-orf	ORF1a-ORF1b	(964.6666666666666, 979)
14115	28257	132	106	9	14115 - 28257	14142						frameshift-fusion-orf	ORF1b-ORF8	(216.0, 220)
21563	28262	132	106	9	21563 - 28262	6699						mid-utr-inserted-fusion	S-N	(0.3333333333333333, 3.6666666666666665)
725	28205	132	106	9	725 - 28205	27480						frameshift-fusion-orf	ORF1a-ORF8	(153.33333333333334, 154)
3476	9840	130	106	9	3476 - 9840	6364						frameshift-fusion-orf	ORF1a-ORF1a	(1070.3333333333333, 1086)
2199	22013	130	106	9	2199 - 22013	19814						frameshift-fusion-orf	ORF1a-S	(644.6666666666666, 649)
4857	20356	127	106	9	4857 - 20356	15499						frameshift-fusion-orf	ORF1a-ORF1b	(1530.6666666666667, 1540)
3476	9840	126	106	9	3476 - 9840	6364						frameshift-fusion-orf	ORF1a-ORF1a	(1070.3333333333333, 1086)
3476	9840	126	106	9	3476 - 9840	6364						frameshift-fusion-orf	ORF1a-ORF1a	(1070.3333333333333, 1086)
10506	19423	125	106	9	10506 - 19423	8917						frameshift-fusion-orf	ORF1a-ORF1b	(3413.6666666666665, 3436)
241	23286	125	106	9	241 - 23286	23045						may-translate	ORF3a	2106
20236	25359	124	106	9	20236 - 25359	5123						frameshift-fusion-orf	ORF1b-S	(2256.3333333333335, 2285)
20152	28857	124	106	9	20152 - 28857	8705						frameshift-fusion-orf	ORF1b-N	(2228.3333333333335, 2228)
14115	28257	124	106	9	14115 - 28257	14142						frameshift-fusion-orf	ORF1b-ORF8	(216.0, 220)
21563	28262	122	106	9	21563 - 28262	6699						mid-utr-inserted-fusion	S-N	(0.3333333333333333, 3.6666666666666665)
11891	29491	122	106	9	11891 - 29491	17600						frameshift-fusion-orf	ORF1a-N	(3875.3333333333335, 3883)
2571	18325	122	106	9	2571 - 18325	15754						frameshift-fusion-orf	ORF1a-ORF1b	(768.6666666666666, 770)
725	28205	121	106	9	725 - 28205	27480						frameshift-fusion-orf	ORF1a-ORF8	(153.33333333333334, 154)
4064	13379	120	106	9	4064 - 13379	9315						in-frame-fusion-orf	ORF1a-ORF1a	(1266.3333333333333, 29.333333333333332)
22802	29113	120	106	9	22802 - 29113	6311						frameshift-fusion-orf	S-N	(413.3333333333333, 429)
19012	28465	120	106	9	19012 - 28465	9453						frameshift-fusion-orf	ORF1b-N	(1848.3333333333333, 1858)
3159	17134	119	106	9	3159 - 17134	13975						frameshift-fusion-orf	ORF1a-ORF1b	(964.6666666666666, 979)
21563	28262	118	106	9	21563 - 28262	6699						mid-utr-inserted-fusion	S-N	(0.3333333333333333, 3.6666666666666665)
5006	29345	117	106	9	5006 - 29345	24339						in-frame-fusion-orf	ORF1a-N	(1580.3333333333333, 62.666666666666664)
2469	28288	113	106	9	2469 - 28288	25819						frameshift-fusion-orf	ORF1a-N	(734.6666666666666, 830)
7089	23650	113	106	9	7089 - 23650	16561						frameshift-fusion-orf	ORF1a-S	(2274.6666666666665, 2309)
14115	28257	112	106	9	14115 - 28257	14142						frameshift-fusion-orf	ORF1b-ORF8	(216.0, 220)
11891	29491	110	106	9	11891 - 29491	17600						frameshift-fusion-orf	ORF1a-N	(3875.3333333333335, 3883)
2571	18325	110	106	9	2571 - 18325	15754						frameshift-fusion-orf	ORF1a-ORF1b	(768.6666666666666, 770)
725	28205	110	106	9	725 - 28205	27480						frameshift-fusion-orf	ORF1a-ORF8	(153.33333333333334, 154)
8612	25680	109	106	9	8612 - 25680	17068						frameshift-fusion-orf	ORF1a-ORF3a	(2782.3333333333335, 2787)
241	23286	108	106	9	241 - 23286	23045						may-translate	ORF3a	2106
725	28205	107	106	9	725 - 28205	27480						frameshift-fusion-orf	ORF1a-ORF8	(153.33333333333334, 154)
5918	19725	105	106	9	5918 - 19725	13807						frameshift-fusion-orf	ORF1a-ORF1b	(1884.3333333333333, 1887)
14115	28257	104	106	9	14115 - 28257	14142						frameshift-fusion-orf	ORF1b-ORF8	(216.0, 220)
22976	28256	104	106	9	22976 - 28256	5280						frameshift-fusion-orf	S-ORF8	(471.3333333333333, 896)
6429	16919	103	106	9	6429 - 16919	10490						in-frame-fusion-orf	ORF1a-ORF1b	(2054.6666666666665, 1544.3333333333333)
725	28205	103	106	9	725 - 28205	27480						frameshift-fusion-orf	ORF1a-ORF8	(153.33333333333334, 154)
16193	29137	102	106	9	16193 - 29137	12944						frameshift-fusion-orf	ORF1b-N	(908.6666666666666, 911)
725	28205	101	106	9	725 - 28205	27480						frameshift-fusion-orf	ORF1a-ORF8	(153.33333333333334, 154)
8122	28632	101	106	9	8122 - 28632	20510						frameshift-fusion-orf	ORF1a-N	(2619.0, 2624)
12033	22421	101	106	9	12033 - 22421	10388						frameshift-fusion-orf	ORF1a-S	(3922.6666666666665, 3929)
10570	29460	101	106	9	10570 - 29460	18890						frameshift-fusion-orf	ORF1a-N	(3435.0, 3440)
21563	28262	100	106	9	21563 - 28262	6699						mid-utr-inserted-fusion	S-N	(0.3333333333333333, 3.6666666666666665)
22199	28072	100	106	9	22199 - 28072	5873						frameshift-fusion-orf	S-ORF8	(212.33333333333334, 251)
241	23286	99	106	9	241 - 23286	23045						may-translate	ORF3a	2106
17755	28947	97	106	9	17755 - 28947	11192						frameshift-fusion-orf	ORF1b-N	(1429.3333333333333, 1431)
19522	28957	97	106	9	19522 - 28957	9435						frameshift-fusion-orf	ORF1b-N	(2018.3333333333333, 2020)
241	23286	96	106	9	241 - 23286	23045						may-translate	ORF3a	2106
6429	16919	95	106	9	6429 - 16919	10490						in-frame-fusion-orf	ORF1a-ORF1b	(2054.6666666666665, 1544.3333333333333)
11931	26879	93	106	9	11931 - 26879	14948						frameshift-fusion-orf	ORF1a-M	(3888.6666666666665, 3898)
4518	11372	93	106	9	4518 - 11372	6854						frameshift-fusion-orf	ORF1a-ORF1a	(1417.6666666666667, 1417)
725	28205	92	106	9	725 - 28205	27480						frameshift-fusion-orf	ORF1a-ORF8	(153.33333333333334, 154)
8612	25680	92	106	9	8612 - 25680	17068						frameshift-fusion-orf	ORF1a-ORF3a	(2782.3333333333335, 2787)
17087	24149	91	106	9	17087 - 24149	7062						frameshift-fusion-orf	ORF1b-S	(1206.6666666666667, 1211)
12971	28883	91	106	9	12971 - 28883	15912						in-frame-fusion-orf	ORF1a-N	(4235.333333333333, 216.66666666666666)
14788	28295	90	106	9	14788 - 28295	13507						in-frame-fusion-orf	ORF1b-N	(440.3333333333333, 412.6666666666667)
3159	17134	90	106	9	3159 - 17134	13975						frameshift-fusion-orf	ORF1a-ORF1b	(964.6666666666666, 979)
3159	17134	90	106	9	3159 - 17134	13975						frameshift-fusion-orf	ORF1a-ORF1b	(964.6666666666666, 979)
13728	28940	90	106	9	13728 - 28940	15212						frameshift-fusion-orf	ORF1b-N	(87.0, 91)
712	26896	89	106	9	712 - 26896	26184						frameshift-fusion-orf	ORF1a-M	(149.0, 160)
16193	29137	89	106	9	16193 - 29137	12944						frameshift-fusion-orf	ORF1b-N	(908.6666666666666, 911)
8612	25680	87	106	9	8612 - 25680	17068						frameshift-fusion-orf	ORF1a-ORF3a	(2782.3333333333335, 2787)
2304	19557	87	106	9	2304 - 19557	17253						frameshift-fusion-orf	ORF1a-ORF1b	(679.6666666666666, 702)
14891	23192	87	106	9	14891 - 23192	8301						frameshift-fusion-orf	ORF1b-S	(474.6666666666667, 484)
712	26896	86	106	9	712 - 26896	26184						frameshift-fusion-orf	ORF1a-M	(149.0, 160)
5815	28940	84	106	9	5815 - 28940	23125						frameshift-fusion-orf	ORF1a-N	(1850.0, 1854)
7247	20216	84	106	9	7247 - 20216	12969						frameshift-fusion-orf	ORF1a-ORF1b	(2327.3333333333335, 2342)
7968	24421	83	106	9	7968 - 24421	16453						frameshift-fusion-orf	ORF1a-S	(2567.6666666666665, 2573)
241	23286	81	106	9	241 - 23286	23045						may-translate	ORF3a	2106
4560	13377	81	106	9	4560 - 13377	8817						in-frame-fusion-orf	ORF1a-ORF1a	(1431.6666666666667, 30.0)
19659	27723	81	106	9	19659 - 27723	8064						in-frame-fusion-orf	ORF1b-ORF7a	(2064.0, 12.0)
3159	17134	81	106	9	3159 - 17134	13975						frameshift-fusion-orf	ORF1a-ORF1b	(964.6666666666666, 979)
19012	28465	80	106	9	19012 - 28465	9453						frameshift-fusion-orf	ORF1b-N	(1848.3333333333333, 1858)
6429	16919	79	106	9	6429 - 16919	10490						in-frame-fusion-orf	ORF1a-ORF1b	(2054.6666666666665, 1544.3333333333333)
1510	23696	78	106	9	1510 - 23696	22186						frameshift-fusion-orf	ORF1a-S	(415.0, 434)
17087	24149	78	106	9	17087 - 24149	7062						frameshift-fusion-orf	ORF1b-S	(1206.6666666666667, 1211)
16833	29535	78	106	9	16833 - 29535	12702						C-term-trunc-and-extension-by-UTR	ORF1b	(1122.0, 1143)
5247	23189	77	106	9	5247 - 23189	17942						frameshift-fusion-orf	ORF1a-S	(1660.6666666666667, 1671)
11924	28256	77	106	9	11924 - 28256	16332						frameshift-fusion-orf	ORF1a-ORF8	(3886.3333333333335, 4311)
3159	17134	77	106	9	3159 - 17134	13975						frameshift-fusion-orf	ORF1a-ORF1b	(964.6666666666666, 979)
3790	18038	77	106	9	3790 - 18038	14248						frameshift-fusion-orf	ORF1a-ORF1b	(1175.0, 1176)
6429	16919	76	106	9	6429 - 16919	10490						in-frame-fusion-orf	ORF1a-ORF1b	(2054.6666666666665, 1544.3333333333333)
3159	17134	76	106	9	3159 - 17134	13975						frameshift-fusion-orf	ORF1a-ORF1b	(964.6666666666666, 979)
5814	14621	75	106	9	5814 - 14621	8807						in-frame-fusion-orf	ORF1a-ORF1b	(1849.6666666666667, 2310.3333333333335)
4196	12061	75	106	9	4196 - 12061	7865						frameshift-fusion-orf	ORF1a-ORF1a	(1310.3333333333333, 1326)
22976	28256	75	106	9	22976 - 28256	5280						frameshift-fusion-orf	S-ORF8	(471.3333333333333, 896)
1780	9318	74	106	9	1780 - 9318	7538						frameshift-fusion-orf	ORF1a-ORF1a	(505.0, 515)
16833	29535	74	106	9	16833 - 29535	12702						C-term-trunc-and-extension-by-UTR	ORF1b	(1122.0, 1143)
17087	24149	74	106	9	17087 - 24149	7062						frameshift-fusion-orf	ORF1b-S	(1206.6666666666667, 1211)
