j5	j3	count	startpos	productsize	JS	deletion size	chorm	type	name	start	end	evtype	evrelorf	evsize	startpos_byfusion
75	21057	12	21070	23	75 - 21057	20982						frameshift,mid	ORF1b	23
43	14854	12	14890	14	43 - 14854	14811						frameshift,mid	ORF1b	14
71	23854	12	24050	39	71 - 23854	23783						frameshift,mid	S	39
70	13618	12	13624	3	70 - 13618	13548						frameshift,mid	ORF1b	3
71	23854	12	24050	39	71 - 23854	23783						frameshift,mid	S	39
71	2793	12	2801	22	71 - 2793	2722						frameshift,mid	ORF1a	22
71	22944	12	23003	29	71 - 22944	22873						frameshift,mid	S	29
70	19570	12	19630	6	70 - 19570	19500						frameshift,mid	ORF1b	6
50	28380	12	28448	42	50 - 28380	28330						frameshift,mid	N	42
71	22501	12	22613	36	71 - 22501	22430						frameshift,mid	S	36
75	1612	12	1673	21	75 - 1612	1537						frameshift,mid	ORF1a	21
76	7560	12	7568	46	76 - 7560	7484						frameshift,mid	ORF1a	46
72	27761	12	27824	20	72 - 27761	27689						N-term trunc	ORF7b	23
71	20315	11	20329	8	71 - 20315	20244						frameshift,mid	ORF1b	8
69	15776	11	15811	28	69 - 15776	15707						frameshift,mid	ORF1b	28
75	28891	11	28900	210	75 - 28891	28816						N-term trunc	N	209
73	6026	11	6057	1	73 - 6026	5953						frameshift,mid	ORF1a	1
71	27760	11	27824	20	71 - 27760	27689						N-term trunc	ORF7b	23
70	3815	11	3841	3213	70 - 3815	3745						N-term trunc	ORF1a	1192
64	5784	11	5858	12	64 - 5784	5720						frameshift,mid	ORF1a	12
50	3103	11	3104	33	50 - 3103	3053						frameshift,mid	ORF1a	33
72	28883	11	28900	210	72 - 28883	28811						N-term trunc	N	209
72	27259	11	27358	12	72 - 27259	27187						frameshift,mid	ORF6	12
72	27761	11	27824	20	72 - 27761	27689						N-term trunc	ORF7b	23
69	18050	11	18152	2	69 - 18050	17981						frameshift,mid	ORF1b	2
69	15776	11	15811	28	69 - 15776	15707						frameshift,mid	ORF1b	28
68	22403	11	22406	7	68 - 22403	22335						frameshift,mid	S	7
72	27761	11	27824	20	72 - 27761	27689						N-term trunc	ORF7b	23
76	2359	11	2455	3675	76 - 2359	2283						N-term trunc	ORF1a	730
75	21057	11	21070	23	75 - 21057	20982						frameshift,mid	ORF1b	23
71	21305	11	21316	27	71 - 21305	21234						frameshift,mid	ORF1b	27
69	5788	11	5858	12	69 - 5788	5719						frameshift,mid	ORF1a	12
70	10639	11	10661	2	70 - 10639	10569						frameshift,mid	ORF1a	2
71	23854	11	24050	39	71 - 23854	23783						frameshift,mid	S	39
72	28883	11	28900	210	72 - 28883	28811						N-term trunc	N	209
72	28883	11	28900	210	72 - 28883	28811						N-term trunc	N	209
71	2793	10	2801	22	71 - 2793	2722						frameshift,mid	ORF1a	22
71	14371	10	14380	15	71 - 14371	14300						frameshift,mid	ORF1b	15
72	23878	10	24050	39	72 - 23878	23806						frameshift,mid	S	39
68	6109	10	6155	64	68 - 6109	6041						frameshift,mid	ORF1a	64
69	2688	10	2744	3	69 - 2688	2619						frameshift,mid	ORF1a	3
71	21305	10	21316	27	71 - 21305	21234						frameshift,mid	ORF1b	27
69	15776	10	15811	28	69 - 15776	15707						frameshift,mid	ORF1b	28
72	24892	10	24941	2	72 - 24892	24820						frameshift,mid	S	2
43	29106	10	29221	103	43 - 29106	29063						N-term trunc	N	316
70	13618	10	13624	3	70 - 13618	13548						frameshift,mid	ORF1b	3
71	20315	10	20329	8	71 - 20315	20244						frameshift,mid	ORF1b	8
69	8749	10	8756	22	69 - 8749	8680						frameshift,mid	ORF1a	22
68	22277	10	22358	11	68 - 22277	22209						frameshift,mid	S	11
71	14371	10	14380	15	71 - 14371	14300						frameshift,mid	ORF1b	15
75	21057	10	21070	23	75 - 21057	20982						frameshift,mid	ORF1b	23
71	21305	10	21316	27	71 - 21305	21234						frameshift,mid	ORF1b	27
69	15776	10	15811	28	69 - 15776	15707						frameshift,mid	ORF1b	28
70	9753	10	9767	17	70 - 9753	9683						frameshift,mid	ORF1a	17
70	19570	10	19630	6	70 - 19570	19500						frameshift,mid	ORF1b	6
75	15810	10	15811	28	75 - 15810	15735						frameshift,mid	ORF1b	28
71	20315	10	20329	8	71 - 20315	20244						frameshift,mid	ORF1b	8
6499	23121	1194	106	9	6499 - 23121	16622						frameshift-fusion-orf	ORF1a-S	(2078.0, 2085)
14668	23914	959	106	9	14668 - 23914	9246						frameshift-fusion-orf	ORF1b-S	(400.3333333333333, 410)
6499	23121	813	106	9	6499 - 23121	16622						frameshift-fusion-orf	ORF1a-S	(2078.0, 2085)
6499	23121	788	106	9	6499 - 23121	16622						frameshift-fusion-orf	ORF1a-S	(2078.0, 2085)
9198	22995	774	106	9	9198 - 22995	13797						in-frame-fusion-orf	ORF1a-S	(2977.6666666666665, 796.3333333333334)
9198	22995	572	106	9	9198 - 22995	13797						in-frame-fusion-orf	ORF1a-S	(2977.6666666666665, 796.3333333333334)
2918	21843	540	106	9	2918 - 21843	18925						frameshift-fusion-orf	ORF1a-S	(884.3333333333334, 890)
14668	23914	466	106	9	14668 - 23914	9246						frameshift-fusion-orf	ORF1b-S	(400.3333333333333, 410)
3105	21641	439	106	9	3105 - 21641	18536						frameshift-fusion-orf	ORF1a-S	(946.6666666666666, 949)
14668	23914	380	106	9	14668 - 23914	9246						frameshift-fusion-orf	ORF1b-S	(400.3333333333333, 410)
17631	22783	358	106	9	17631 - 22783	5152						in-frame-fusion-orf	ORF1b-S	(1388.0, 867.0)
3105	21641	335	106	9	3105 - 21641	18536						frameshift-fusion-orf	ORF1a-S	(946.6666666666666, 949)
9198	22995	313	106	9	9198 - 22995	13797						in-frame-fusion-orf	ORF1a-S	(2977.6666666666665, 796.3333333333334)
3105	21641	285	106	9	3105 - 21641	18536						frameshift-fusion-orf	ORF1a-S	(946.6666666666666, 949)
10792	16323	280	106	9	10792 - 16323	5531						in-frame-fusion-orf	ORF1a-ORF1b	(3509.0, 1743.0)
17604	24743	266	106	9	17604 - 24743	7139						frameshift-fusion-orf	ORF1b-S	(1379.0, 1383)
10411	28426	251	106	9	10411 - 28426	18015						in-frame-fusion-orf	ORF1a-N	(3382.0, 369.0)
9198	22995	247	106	9	9198 - 22995	13797						in-frame-fusion-orf	ORF1a-S	(2977.6666666666665, 796.3333333333334)
10411	28426	239	106	9	10411 - 28426	18015						in-frame-fusion-orf	ORF1a-N	(3382.0, 369.0)
9198	22995	217	106	9	9198 - 22995	13797						in-frame-fusion-orf	ORF1a-S	(2977.6666666666665, 796.3333333333334)
9198	22995	215	106	9	9198 - 22995	13797						in-frame-fusion-orf	ORF1a-S	(2977.6666666666665, 796.3333333333334)
9198	22995	213	106	9	9198 - 22995	13797						in-frame-fusion-orf	ORF1a-S	(2977.6666666666665, 796.3333333333334)
339	26883	207	106	9	339 - 26883	26544						frameshift-fusion-orf	ORF1a-M	(24.666666666666668, 40)
11108	28458	186	106	9	11108 - 28458	17350						frameshift-fusion-orf	ORF1a-N	(3614.3333333333335, 3653)
3105	21641	182	106	9	3105 - 21641	18536						frameshift-fusion-orf	ORF1a-S	(946.6666666666666, 949)
20789	28370	179	106	9	20789 - 28370	7581						frameshift-fusion-orf	ORF1b-N	(2440.6666666666665, 2455)
339	26883	172	106	9	339 - 26883	26544						frameshift-fusion-orf	ORF1a-M	(24.666666666666668, 40)
339	26883	172	106	9	339 - 26883	26544						frameshift-fusion-orf	ORF1a-M	(24.666666666666668, 40)
12971	28883	165	106	9	12971 - 28883	15912						in-frame-fusion-orf	ORF1a-N	(4235.333333333333, 216.66666666666666)
3105	21641	156	106	9	3105 - 21641	18536						frameshift-fusion-orf	ORF1a-S	(946.6666666666666, 949)
10411	28426	152	106	9	10411 - 28426	18015						in-frame-fusion-orf	ORF1a-N	(3382.0, 369.0)
9198	22995	151	106	9	9198 - 22995	13797						in-frame-fusion-orf	ORF1a-S	(2977.6666666666665, 796.3333333333334)
3105	21641	147	106	9	3105 - 21641	18536						frameshift-fusion-orf	ORF1a-S	(946.6666666666666, 949)
6843	26635	138	106	9	6843 - 26635	19792						in-frame-fusion-orf	ORF1a-M	(2192.6666666666665, 185.33333333333334)
19251	29826	133	106	9	19251 - 29826	10575						C-term-trunc-and-extension-by-UTR	ORF1b	(1928.0, 1933)
3105	21641	130	106	9	3105 - 21641	18536						frameshift-fusion-orf	ORF1a-S	(946.6666666666666, 949)
17631	22783	128	106	9	17631 - 22783	5152						in-frame-fusion-orf	ORF1b-S	(1388.0, 867.0)
3105	21641	128	106	9	3105 - 21641	18536						frameshift-fusion-orf	ORF1a-S	(946.6666666666666, 949)
6843	26635	128	106	9	6843 - 26635	19792						in-frame-fusion-orf	ORF1a-M	(2192.6666666666665, 185.33333333333334)
17631	22783	126	106	9	17631 - 22783	5152						in-frame-fusion-orf	ORF1b-S	(1388.0, 867.0)
12971	28883	126	106	9	12971 - 28883	15912						in-frame-fusion-orf	ORF1a-N	(4235.333333333333, 216.66666666666666)
10203	29479	126	106	9	10203 - 29479	19276						frameshift-fusion-orf	ORF1a-N	(3312.6666666666665, 3321)
1395	26076	125	106	9	1395 - 26076	24681						frameshift-fusion-orf	ORF1a-ORF3a	(376.6666666666667, 407)
11817	22997	124	106	9	11817 - 22997	11180						frameshift-fusion-orf	ORF1a-S	(3850.6666666666665, 3852)
15789	26709	122	106	9	15789 - 26709	10920						frameshift-fusion-orf	ORF1b-M	(774.0, 784)
15789	26709	122	106	9	15789 - 26709	10920						frameshift-fusion-orf	ORF1b-M	(774.0, 784)
9198	22995	117	106	9	9198 - 22995	13797						in-frame-fusion-orf	ORF1a-S	(2977.6666666666665, 796.3333333333334)
3105	21641	117	106	9	3105 - 21641	18536						frameshift-fusion-orf	ORF1a-S	(946.6666666666666, 949)
19251	29826	115	106	9	19251 - 29826	10575						C-term-trunc-and-extension-by-UTR	ORF1b	(1928.0, 1933)
9198	22995	114	106	9	9198 - 22995	13797						in-frame-fusion-orf	ORF1a-S	(2977.6666666666665, 796.3333333333334)
3105	21641	109	106	9	3105 - 21641	18536						frameshift-fusion-orf	ORF1a-S	(946.6666666666666, 949)
9198	22995	108	106	9	9198 - 22995	13797						in-frame-fusion-orf	ORF1a-S	(2977.6666666666665, 796.3333333333334)
14284	23854	106	106	9	14284 - 23854	9570						frameshift-fusion-orf	ORF1b-S	(272.3333333333333, 280)
2817	11288	104	106	9	2817 - 11288	8471						frameshift-fusion-orf	ORF1a-ORF1a	(850.6666666666666, 853)
19157	26903	104	106	9	19157 - 26903	7746						frameshift-fusion-orf	ORF1b-M	(1896.6666666666667, 1898)
20789	28370	101	106	9	20789 - 28370	7581						frameshift-fusion-orf	ORF1b-N	(2440.6666666666665, 2455)
14521	28883	99	106	9	14521 - 28883	14362						in-frame-fusion-orf	ORF1b-N	(351.3333333333333, 216.66666666666666)
3090	11296	98	106	9	3090 - 11296	8206						frameshift-fusion-orf	ORF1a-ORF1a	(941.6666666666666, 943)
3700	23118	97	106	9	3700 - 23118	19418						frameshift-fusion-orf	ORF1a-S	(1145.0, 1153)
9198	22995	97	106	9	9198 - 22995	13797						in-frame-fusion-orf	ORF1a-S	(2977.6666666666665, 796.3333333333334)
19251	29826	94	106	9	19251 - 29826	10575						C-term-trunc-and-extension-by-UTR	ORF1b	(1928.0, 1933)
9625	29456	94	106	9	9625 - 29456	19831						frameshift-fusion-orf	ORF1a-N	(3120.0, 3136)
16199	28369	93	106	9	16199 - 28369	12170						frameshift-fusion-orf	ORF1b-N	(910.6666666666666, 979)
3105	21641	92	106	9	3105 - 21641	18536						frameshift-fusion-orf	ORF1a-S	(946.6666666666666, 949)
2817	11288	88	106	9	2817 - 11288	8471						frameshift-fusion-orf	ORF1a-ORF1a	(850.6666666666666, 853)
9198	22995	86	106	9	9198 - 22995	13797						in-frame-fusion-orf	ORF1a-S	(2977.6666666666665, 796.3333333333334)
7201	29474	84	106	9	7201 - 29474	22273						frameshift-fusion-orf	ORF1a-N	(2312.0, 2322)
4709	29430	82	106	9	4709 - 29430	24721						frameshift-fusion-orf	ORF1a-N	(1481.3333333333333, 1487)
3700	23118	81	106	9	3700 - 23118	19418						frameshift-fusion-orf	ORF1a-S	(1145.0, 1153)
13133	22995	81	106	9	13133 - 22995	9862						frameshift-fusion-orf	ORF1a-S	(4289.333333333333, 4321)
9198	22995	80	106	9	9198 - 22995	13797						in-frame-fusion-orf	ORF1a-S	(2977.6666666666665, 796.3333333333334)
14284	23854	80	106	9	14284 - 23854	9570						frameshift-fusion-orf	ORF1b-S	(272.3333333333333, 280)
16833	23555	79	106	9	16833 - 23555	6722						frameshift-fusion-orf	ORF1b-S	(1122.0, 1144)
9198	22995	79	106	9	9198 - 22995	13797						in-frame-fusion-orf	ORF1a-S	(2977.6666666666665, 796.3333333333334)
16199	28369	78	106	9	16199 - 28369	12170						frameshift-fusion-orf	ORF1b-N	(910.6666666666666, 979)
15789	26709	77	106	9	15789 - 26709	10920						frameshift-fusion-orf	ORF1b-M	(774.0, 784)
14284	23854	77	106	9	14284 - 23854	9570						frameshift-fusion-orf	ORF1b-S	(272.3333333333333, 280)
16833	28388	77	106	9	16833 - 28388	11555						frameshift-fusion-orf	ORF1b-N	(1122.0, 1184)
15789	26709	75	106	9	15789 - 26709	10920						frameshift-fusion-orf	ORF1b-M	(774.0, 784)
9198	22995	74	106	9	9198 - 22995	13797						in-frame-fusion-orf	ORF1a-S	(2977.6666666666665, 796.3333333333334)
2817	11288	73	106	9	2817 - 11288	8471						frameshift-fusion-orf	ORF1a-ORF1a	(850.6666666666666, 853)
15789	26709	73	106	9	15789 - 26709	10920						frameshift-fusion-orf	ORF1b-M	(774.0, 784)
9198	22995	73	106	9	9198 - 22995	13797						in-frame-fusion-orf	ORF1a-S	(2977.6666666666665, 796.3333333333334)
3105	21641	73	106	9	3105 - 21641	18536						frameshift-fusion-orf	ORF1a-S	(946.6666666666666, 949)
16833	29102	73	106	9	16833 - 29102	12269						frameshift-fusion-orf	ORF1b-N	(1122.0, 1136)
2504	11868	72	106	9	2504 - 11868	9364						frameshift-fusion-orf	ORF1a-ORF1a	(746.3333333333334, 748)
2504	11897	70	106	9	2504 - 11897	9393						in-frame-fusion-orf	ORF1a-ORF1a	(746.3333333333334, 523.3333333333334)
16833	27110	70	106	9	16833 - 27110	10277						in-frame-fusion-orf	ORF1b-M	(1122.0, 27.0)
3105	21641	70	106	9	3105 - 21641	18536						frameshift-fusion-orf	ORF1a-S	(946.6666666666666, 949)
16833	29171	69	106	9	16833 - 29171	12338						frameshift-fusion-orf	ORF1b-N	(1122.0, 1153)
16833	23589	68	106	9	16833 - 23589	6756						frameshift-fusion-orf	ORF1b-S	(1122.0, 1124)
16833	29102	67	106	9	16833 - 29102	12269						frameshift-fusion-orf	ORF1b-N	(1122.0, 1136)
16199	28369	66	106	9	16199 - 28369	12170						frameshift-fusion-orf	ORF1b-N	(910.6666666666666, 979)
15789	26709	66	106	9	15789 - 26709	10920						frameshift-fusion-orf	ORF1b-M	(774.0, 784)
16833	27042	66	106	9	16833 - 27042	10209						frameshift-fusion-orf	ORF1b-M	(1122.0, 1135)
2331	29510	66	106	9	2331 - 29510	27179						frameshift-fusion-orf	ORF1a-N	(688.6666666666666, 690)
16833	23555	65	106	9	16833 - 23555	6722						frameshift-fusion-orf	ORF1b-S	(1122.0, 1144)
9198	22995	65	106	9	9198 - 22995	13797						in-frame-fusion-orf	ORF1a-S	(2977.6666666666665, 796.3333333333334)
2504	29189	64	106	9	2504 - 29189	26685						in-frame-fusion-orf	ORF1a-N	(746.3333333333334, 114.66666666666667)
16897	23948	64	106	9	16897 - 23948	7051						in-frame-fusion-orf	ORF1b-S	(1143.3333333333333, 478.6666666666667)
3105	21641	63	106	9	3105 - 21641	18536						frameshift-fusion-orf	ORF1a-S	(946.6666666666666, 949)
11817	22997	63	106	9	11817 - 22997	11180						frameshift-fusion-orf	ORF1a-S	(3850.6666666666665, 3852)
3475	28938	63	106	9	3475 - 28938	25463						frameshift-fusion-orf	ORF1a-N	(1070.0, 1072)
16199	28369	63	106	9	16199 - 28369	12170						frameshift-fusion-orf	ORF1b-N	(910.6666666666666, 979)
20789	28370	62	106	9	20789 - 28370	7581						frameshift-fusion-orf	ORF1b-N	(2440.6666666666665, 2455)
11325	26028	62	106	9	11325 - 26028	14703						frameshift-fusion-orf	ORF1a-ORF3a	(3686.6666666666665, 3693)
16833	29013	61	106	9	16833 - 29013	12180						frameshift-fusion-orf	ORF1b-N	(1122.0, 1122)
16833	28391	61	106	9	16833 - 28391	11558						frameshift-fusion-orf	ORF1b-N	(1122.0, 1183)
16833	29171	61	106	9	16833 - 29171	12338						frameshift-fusion-orf	ORF1b-N	(1122.0, 1153)
3944	12108	61	106	9	3944 - 12108	8164						frameshift-fusion-orf	ORF1a-ORF1a	(1226.3333333333333, 1258)
9198	22995	60	106	9	9198 - 22995	13797						in-frame-fusion-orf	ORF1a-S	(2977.6666666666665, 796.3333333333334)
16833	22269	60	106	9	16833 - 22269	5436						frameshift-fusion-orf	ORF1b-S	(1122.0, 1122)
3481	23013	60	106	9	3481 - 23013	19532						frameshift-fusion-orf	ORF1a-S	(1072.0, 1074)
12971	28883	60	106	9	12971 - 28883	15912						in-frame-fusion-orf	ORF1a-N	(4235.333333333333, 216.66666666666666)
5284	22995	60	106	9	5284 - 22995	17711						frameshift-fusion-orf	ORF1a-S	(1673.0, 1675)
3090	11296	60	106	9	3090 - 11296	8206						frameshift-fusion-orf	ORF1a-ORF1a	(941.6666666666666, 943)
8614	28937	59	106	9	8614 - 28937	20323						frameshift-fusion-orf	ORF1a-N	(2783.0, 2788)
16833	22286	58	106	9	16833 - 22286	5453						frameshift-fusion-orf	ORF1b-S	(1122.0, 1129)
16833	29061	57	106	9	16833 - 29061	12228						frameshift-fusion-orf	ORF1b-N	(1122.0, 1124)
10992	22995	57	106	9	10992 - 22995	12003						in-frame-fusion-orf	ORF1a-S	(3575.6666666666665, 796.3333333333334)
2504	12049	57	106	9	2504 - 12049	9545						frameshift-fusion-orf	ORF1a-ORF1a	(746.3333333333334, 749)
2504	29171	57	106	9	2504 - 29171	26667						in-frame-fusion-orf	ORF1a-N	(746.3333333333334, 120.66666666666667)
9502	20639	57	106	9	9502 - 20639	11137						frameshift-fusion-orf	ORF1a-ORF1b	(3079.0, 3086)
17914	28883	56	106	9	17914 - 28883	10969						in-frame-fusion-orf	ORF1b-N	(1482.3333333333333, 216.66666666666666)
14284	23854	56	106	9	14284 - 23854	9570						frameshift-fusion-orf	ORF1b-S	(272.3333333333333, 280)
16199	28369	56	106	9	16199 - 28369	12170						frameshift-fusion-orf	ORF1b-N	(910.6666666666666, 979)
16833	23595	55	106	9	16833 - 23595	6762						frameshift-fusion-orf	ORF1b-S	(1122.0, 1122)
16833	29077	55	106	9	16833 - 29077	12244						in-frame-fusion-orf	ORF1b-N	(1122.0, 152.0)
18958	29033	55	106	9	18958 - 29033	10075						in-frame-fusion-orf	ORF1b-N	(1830.3333333333333, 166.66666666666666)
6843	26635	55	106	9	6843 - 26635	19792						in-frame-fusion-orf	ORF1a-M	(2192.6666666666665, 185.33333333333334)
16833	28997	54	106	9	16833 - 28997	12164						frameshift-fusion-orf	ORF1b-N	(1122.0, 1150)
2503	28883	54	106	9	2503 - 28883	26380						frameshift-fusion-orf	ORF1a-N	(746.0, 769)
16833	26916	54	106	9	16833 - 26916	10083						frameshift-fusion-orf	ORF1b-M	(1122.0, 1124)
12802	29041	53	106	9	12802 - 29041	16239						in-frame-fusion-orf	ORF1a-N	(4179.0, 164.0)
16199	28369	53	106	9	16199 - 28369	12170						frameshift-fusion-orf	ORF1b-N	(910.6666666666666, 979)
16833	28838	53	106	9	16833 - 28838	12005						frameshift-fusion-orf	ORF1b-N	(1122.0, 1160)
16833	29057	53	106	9	16833 - 29057	12224						frameshift-fusion-orf	ORF1b-N	(1122.0, 1130)
9198	22995	53	106	9	9198 - 22995	13797						in-frame-fusion-orf	ORF1a-S	(2977.6666666666665, 796.3333333333334)
4320	11094	52	106	9	4320 - 11094	6774						in-frame-fusion-orf	ORF1a-ORF1a	(1351.6666666666667, 791.0)
